% E (S.C.E.) / V		C / μF cm²

-1.5			25.0
-1.45			25.0
-1.40			25.0
-1.35			26.875
-1.30			27.5
-1.25			30.625
-1.20			35.00
-1.15			40.00
-1.10			47.5
-1.05			50
-1.00			43.75
-0.95			34.375
-0.925			32.50
-0.90			33.125
-0.85			42.5
-0.80			48.75
-0.75			50.0
-0.70			48.75
-0.65			46.875
-0.60			42.5
-0.55			39.375
-0.50			38.75
-0.45			37.5
